entry_time,exit_time,signal,entry_price,stop_loss,tp1,tp2,tp3,lot_size,risk_usd,outcome,net_pnl,r_multiple,tp1_hit,tp2_hit,bars_held,balance,bias,soft_score
2025-03-20 06:30:00,2025-03-20 07:15:00,long,3056.85,3049.24,3068.27,3075.88,3087.29,0.03,22.83,sl,-24.54,-1.075,False,False,3,10240.62,bullish,2
2025-03-25 11:45:00,2025-03-28 03:30:00,long,3023.2,3011.97,3040.05,3051.27,3068.12,0.02,22.46,tp3,43.78,1.949,True,True,243,10284.4,bullish,2
2025-03-28 06:00:00,2025-03-28 10:15:00,long,3072.84,3068.08,3079.98,3084.74,3091.88,0.05,23.8,sl_after_tp2,30.47,1.28,True,True,17,10314.87,bullish,2
2025-03-28 13:00:00,2025-03-28 16:30:00,long,3076.76,3068.52,3089.12,3097.36,3109.72,0.03,24.72,sl,-26.43,-1.069,False,False,14,10288.44,bullish,2
2025-03-31 07:30:00,2025-04-03 13:45:00,long,3111.58,3095.5,3135.7,3151.78,3175.9,0.02,32.16,sl_after_tp2,63.18,1.965,True,True,301,10351.62,bullish,2
2025-04-08 09:30:00,2025-04-08 10:30:00,long,3013.65,3002.36,3030.59,3041.88,3058.81,0.02,22.58,sl,-23.72,-1.05,False,False,4,10327.9,bullish,3
2025-04-11 07:45:00,2025-04-11 08:30:00,long,3208.52,3198.8,3223.1,3232.82,3247.4,0.03,29.16,sl,-30.87,-1.059,False,False,3,10297.03,bullish,2
2025-04-11 11:45:00,2025-04-16 11:15:00,long,3216.01,3191.03,3253.48,3278.46,3315.93,0.01,24.98,tp3,99.35,3.977,True,True,274,10396.38,bullish,2
2025-04-21 08:15:00,2025-04-21 15:45:00,long,3381.72,3374.75,3392.17,3399.14,3409.6,0.04,27.88,tp3,53.46,1.918,True,True,30,10449.84,bullish,2
2025-04-21 16:00:00,2025-04-22 06:15:00,long,3420.5,3403.87,3445.45,3462.08,3487.02,0.02,33.26,tp3,65.39,1.966,True,True,53,10515.23,bullish,3
2025-04-22 06:30:00,2025-04-22 10:00:00,long,3490.42,3470.18,3520.78,3541.02,3571.38,0.01,20.24,sl,-20.81,-1.028,False,False,14,10494.42,bullish,3
2025-04-22 10:45:00,2025-04-22 11:30:00,long,3468.65,3454.78,3489.46,3503.32,3524.13,0.02,27.74,sl,-28.88,-1.041,False,False,3,10465.54,bullish,2
2025-04-22 15:15:00,2025-04-22 15:45:00,long,3454.51,3439.41,3477.16,3492.26,3514.91,0.02,30.2,sl,-31.34,-1.038,False,False,2,10434.2,bullish,2
2025-05-02 14:30:00,2025-05-02 15:15:00,long,3265.46,3257.81,3276.94,3284.59,3296.06,0.03,22.95,sl,-24.66,-1.075,False,False,3,10409.54,bullish,2
2025-05-06 10:30:00,2025-05-06 20:15:00,long,3373.19,3362.93,3388.58,3398.84,3414.23,0.03,30.78,tp3,39.33,1.278,True,True,39,10448.87,bullish,3
2025-05-07 06:00:00,2025-05-08 08:45:00,long,3388.75,3357.63,3435.43,3466.55,3513.23,0.01,31.12,sl,-31.69,-1.018,False,False,103,10417.18,bullish,2
2025-05-08 10:15:00,2025-05-08 19:00:00,long,3338.29,3321.41,3363.61,3380.49,3405.81,0.02,33.76,sl_after_tp1,7.3,0.216,True,False,35,10424.48,bullish,2
2025-05-15 11:15:00,2025-05-15 18:00:00,long,3151.47,3136.68,3173.65,3188.44,3210.63,0.02,29.58,tp3,58.01,1.961,True,True,27,10482.49,bullish,2
2025-05-16 06:00:00,2025-05-16 09:00:00,long,3208.13,3202.53,3216.53,3222.13,3230.53,0.05,28.0,tp3,64.35,2.298,True,True,12,10546.84,bullish,2
2025-05-19 06:30:00,2025-05-20 22:15:00,long,3218.2,3200.15,3245.27,3263.32,3290.4,0.01,18.05,tp3,71.63,3.968,True,True,155,10618.47,bullish,2
2025-05-23 16:15:00,2025-05-26 03:15:00,long,3350.93,3332.6,3378.42,3396.75,3424.25,0.01,18.33,sl,-18.9,-1.031,False,False,40,10599.57,bullish,3
2025-05-29 11:30:00,2025-05-29 15:45:00,long,3280.45,3271.65,3293.65,3302.45,3315.65,0.03,26.4,tp3,33.49,1.269,True,True,17,10633.06,bullish,2
2025-05-29 16:00:00,2025-05-30 05:15:00,long,3311.03,3301.46,3325.39,3334.96,3349.31,0.03,28.71,sl_after_tp1,17.44,0.607,True,False,49,10650.5,bullish,3
2025-06-06 06:00:00,2025-06-06 10:45:00,long,3361.4,3353.54,3373.19,3381.05,3392.84,0.03,23.58,sl_after_tp1,14.01,0.594,True,False,19,10664.51,bullish,2
2025-06-09 14:30:00,2025-06-09 14:45:00,long,3320.66,3313.75,3331.02,3337.93,3348.3,0.04,27.64,sl,-29.92,-1.082,False,False,1,10634.59,bullish,2
2025-06-12 08:30:00,2025-06-12 09:15:00,long,3374.57,3369.99,3381.44,3386.02,3392.89,0.06,27.48,sl,-30.9,-1.124,False,False,3,10603.69,bullish,2
2025-06-12 13:30:00,2025-06-18 23:00:00,long,3382.24,3362.92,3411.22,3430.54,3459.52,0.01,19.32,sl_after_tp2,-19.89,-1.03,True,True,406,10583.8,bullish,3
2025-06-25 06:45:00,2025-06-25 16:00:00,long,3328.33,3317.95,3343.9,3354.28,3369.85,0.03,31.14,sl,-32.85,-1.055,False,False,37,10550.95,bullish,2
2025-06-30 11:30:00,2025-06-30 12:30:00,long,3289.64,3279.92,3304.22,3313.94,3328.52,0.03,29.16,sl,-30.87,-1.059,False,False,4,10520.08,bullish,2
2025-07-01 06:00:00,2025-07-01 10:15:00,long,3317.3,3312.31,3324.79,3329.78,3337.26,0.05,24.95,tp3,57.05,2.287,True,True,17,10577.13,bullish,2
2025-07-03 16:45:00,2025-07-07 04:15:00,long,3332.19,3308.53,3367.68,3391.34,3426.83,0.01,23.66,sl,-24.23,-1.024,False,False,93,10552.9,bullish,2
2025-07-14 09:45:00,2025-07-14 15:15:00,long,3368.94,3360.03,3382.3,3391.21,3404.58,0.03,26.73,sl,-28.44,-1.064,False,False,22,10524.46,bullish,3
2025-07-14 16:30:00,2025-07-14 17:15:00,long,3357.28,3351.38,3366.13,3372.03,3380.88,0.04,23.6,sl,-25.88,-1.097,False,False,3,10498.58,bullish,2
2025-07-15 11:00:00,2025-07-15 11:15:00,long,3363.34,3359.62,3368.92,3372.64,3378.22,0.07,26.04,sl,-30.03,-1.153,False,False,1,10468.55,bullish,2
2025-07-17 10:00:00,2025-07-17 10:30:00,long,3333.98,3327.89,3343.12,3349.21,3358.34,0.04,24.36,sl,-26.64,-1.094,False,False,2,10441.91,bullish,2
2025-07-18 11:45:00,2025-07-21 16:45:00,long,3347.43,3336.72,3363.49,3374.2,3390.27,0.02,21.42,tp3,41.69,1.946,True,True,112,10483.6,bullish,2
2025-07-23 14:30:00,2025-07-23 15:45:00,long,3428.69,3422.09,3438.59,3445.19,3455.09,0.04,26.4,sl,-28.68,-1.086,False,False,5,10454.92,bullish,2
2025-07-31 09:30:00,2025-07-31 19:00:00,long,3300.41,3290.47,3315.32,3325.26,3340.17,0.03,29.82,sl,-31.53,-1.057,False,False,38,10423.39,bullish,3
2025-08-01 13:00:00,2025-08-01 15:30:00,long,3294.59,3288.24,3304.12,3310.47,3319.99,0.04,25.4,tp3,48.54,1.911,True,True,10,10471.93,bullish,3
2025-08-04 06:45:00,2025-08-11 15:15:00,long,3360.4,3347.82,3379.27,3391.85,3410.72,0.02,25.16,sl_after_tp2,49.18,1.955,True,True,494,10521.11,bullish,3
2025-08-21 16:45:00,2025-08-22 06:00:00,long,3339.35,3332.69,3349.34,3356.0,3365.99,0.04,26.64,sl,-28.92,-1.086,False,False,49,10492.19,bullish,2
2025-08-25 06:00:00,2025-08-25 12:15:00,long,3366.56,3362.06,3373.31,3377.81,3384.56,0.06,27.0,sl,-30.42,-1.127,False,False,25,10461.77,bullish,2
2025-08-25 13:00:00,2025-08-26 02:00:00,long,3367.78,3361.57,3377.1,3383.31,3392.62,0.04,24.84,sl,-27.12,-1.092,False,False,48,10434.65,bullish,2
2025-08-26 06:00:00,2025-08-29 18:15:00,long,3370.96,3352.45,3398.73,3417.24,3445.0,0.01,18.51,tp3,73.47,3.969,True,True,325,10508.12,bullish,2
2025-09-01 06:00:00,2025-09-02 04:45:00,long,3473.42,3465.52,3485.27,3493.17,3505.02,0.03,23.7,tp3,29.89,1.261,True,True,77,10538.01,bullish,3
2025-09-02 06:00:00,2025-09-02 09:15:00,long,3494.48,3486.84,3505.94,3513.58,3525.04,0.03,22.92,sl,-24.63,-1.075,False,False,13,10513.38,bullish,2
2025-09-02 10:00:00,2025-09-02 10:45:00,long,3484.11,3479.63,3490.83,3495.31,3502.03,0.06,26.88,sl,-30.3,-1.127,False,False,3,10483.08,bullish,2
2025-09-02 15:00:00,2025-09-02 15:15:00,long,3490.56,3482.28,3502.98,3511.26,3523.68,0.03,24.84,sl,-26.55,-1.069,False,False,1,10456.53,bullish,3
2025-09-03 14:00:00,2025-09-04 05:30:00,long,3546.26,3537.65,3559.18,3567.79,3580.7,0.03,25.83,sl_after_tp2,75.8,2.935,True,True,58,10532.33,bullish,3
2025-09-04 09:30:00,2025-09-08 18:00:00,long,3539.11,3512.73,3578.68,3605.06,3644.63,0.01,26.38,tp3,-0.57,-0.022,True,True,218,10531.76,bullish,3
2025-09-10 13:30:00,2025-09-10 14:30:00,long,3654.67,3649.96,3661.74,3666.45,3673.51,0.06,28.26,sl,-31.68,-1.121,False,False,4,10500.08,bullish,2
2025-09-16 11:15:00,2025-09-16 18:00:00,long,3694.61,3684.87,3709.22,3718.96,3733.57,0.03,29.22,sl,-30.93,-1.059,False,False,27,10469.15,bullish,2
2025-09-17 16:45:00,2025-09-17 21:00:00,long,3678.7,3670.22,3691.42,3699.9,3712.62,0.03,25.44,sl_after_tp2,74.61,2.933,True,True,17,10543.76,bullish,2
2025-09-18 10:45:00,2025-09-18 16:30:00,long,3658.95,3646.25,3678.0,3690.7,3709.75,0.02,25.4,sl,-26.54,-1.045,False,False,23,10517.22,bullish,2
2025-09-24 06:45:00,2025-09-24 17:00:00,long,3765.45,3757.12,3777.94,3786.27,3798.77,0.03,24.99,sl_after_tp1,14.94,0.598,True,False,41,10532.16,bullish,1
2025-09-25 06:00:00,2025-09-25 16:30:00,long,3735.17,3725.9,3749.08,3758.34,3772.25,0.03,27.81,sl_after_tp2,81.72,2.939,True,True,42,10613.88,bullish,2
2025-09-26 10:45:00,2025-09-26 17:15:00,long,3747.99,3740.43,3759.33,3766.89,3778.23,0.04,30.24,tp3,58.2,1.925,True,True,26,10672.08,bullish,2
2025-09-29 06:00:00,2025-10-01 11:00:00,long,3797.25,3774.99,3830.64,3852.9,3886.29,0.01,22.26,tp3,88.47,3.974,True,True,204,10760.55,bullish,2
2025-10-01 11:15:00,2025-10-01 15:15:00,long,3891.82,3875.94,3915.64,3931.52,3955.34,0.02,31.76,sl,-32.9,-1.036,False,False,16,10727.65,bullish,3
2025-10-01 15:30:00,2025-10-01 15:45:00,long,3875.44,3865.5,3890.35,3900.29,3915.2,0.03,29.82,sl,-31.53,-1.057,False,False,1,10696.12,bullish,2
2025-10-02 06:00:00,2025-10-02 17:15:00,long,3868.98,3859.0,3883.95,3893.93,3908.9,0.03,29.94,sl_after_tp2,88.11,2.943,True,True,45,10784.23,bullish,2
2025-10-06 07:45:00,2025-10-06 08:30:00,long,3938.67,3929.6,3952.28,3961.35,3974.95,0.03,27.21,sl,-28.92,-1.063,False,False,3,10755.31,bullish,3
2025-10-06 13:00:00,2025-10-07 17:30:00,long,3938.47,3926.67,3956.17,3967.97,3985.67,0.02,23.6,tp3,46.06,1.952,True,True,110,10801.37,bullish,2
2025-10-08 06:00:00,2025-10-08 19:00:00,long,4013.44,4003.78,4027.93,4037.59,4052.08,0.03,28.98,tp3,36.93,1.274,True,True,52,10838.3,bullish,3
2025-10-09 07:15:00,2025-10-09 17:00:00,long,4038.28,4016.8,4070.5,4091.98,4124.2,0.01,21.48,sl,-22.05,-1.027,False,False,39,10816.25,bullish,2
2025-10-10 09:00:00,2025-10-13 08:30:00,long,3971.22,3945.49,4009.81,4035.55,4074.14,0.01,25.73,tp3,102.35,3.978,True,True,90,10918.6,bullish,2
2025-10-13 08:45:00,2025-10-13 17:30:00,long,4063.67,4054.96,4076.74,4085.44,4098.51,0.03,26.13,tp3,33.13,1.268,True,True,35,10951.73,bullish,3
2025-10-14 10:30:00,2025-10-16 17:00:00,long,4120.03,4084.3,4173.62,4209.35,4262.95,0.01,35.73,tp3,-0.58,-0.016,True,True,210,10951.15,bullish,2
2025-10-21 09:45:00,2025-10-21 10:30:00,long,4343.23,4319.68,4378.55,4402.1,4437.43,0.01,23.55,sl,-24.12,-1.024,False,False,3,10927.03,bullish,2
2025-10-23 06:15:00,2025-10-24 10:45:00,long,4095.54,4074.0,4127.85,4149.39,4181.7,0.01,21.54,sl_after_tp2,-22.11,-1.026,True,True,103,10904.92,bullish,2
2025-10-29 06:15:00,2025-10-29 10:00:00,long,3953.74,3940.79,3973.16,3986.11,4005.54,0.02,25.9,tp3,50.65,1.956,True,True,15,10955.57,bullish,2
2025-10-29 11:00:00,2025-10-29 20:30:00,long,4016.45,3970.24,4085.76,4131.98,4201.29,0.01,46.21,sl,-46.78,-1.012,False,False,38,10908.79,bullish,3
2025-10-30 07:15:00,2025-10-30 11:00:00,long,3950.24,3938.75,3967.47,3978.96,3996.2,0.02,22.98,tp3,44.81,1.95,True,True,15,10953.6,bullish,2
2025-10-30 11:15:00,2025-10-30 13:15:00,long,4004.44,3971.81,4053.39,4086.02,4134.96,0.01,32.63,sl,-33.2,-1.017,False,False,8,10920.4,bullish,3
2025-11-10 06:15:00,2025-11-10 10:00:00,long,4053.66,4047.25,4063.27,4069.68,4079.3,0.04,25.64,tp3,48.98,1.91,True,True,15,10969.38,bullish,3
2025-11-10 11:00:00,2025-11-12 17:00:00,long,4075.01,4053.39,4107.44,4129.06,4161.49,0.01,21.62,tp3,85.91,3.974,True,True,208,11055.29,bullish,2
2025-11-13 06:00:00,2025-11-13 16:30:00,long,4217.65,4187.15,4263.4,4293.9,4339.65,0.01,30.5,sl,-31.07,-1.019,False,False,42,11024.22,bullish,3
2025-11-17 14:30:00,2025-11-17 15:45:00,long,4082.66,4061.61,4114.23,4135.28,4166.86,0.01,21.05,sl,-21.62,-1.027,False,False,5,11002.6,bullish,2
2025-11-18 15:45:00,2025-11-18 18:00:00,long,4065.21,4044.91,4095.66,4115.96,4146.41,0.01,20.3,sl,-20.87,-1.028,False,False,9,10981.73,bullish,3
2025-12-01 06:45:00,2025-12-01 07:00:00,long,4245.68,4235.2,4261.4,4271.88,4287.6,0.03,31.44,sl,-33.15,-1.054,False,False,1,10948.58,bullish,2
2025-12-03 06:00:00,2025-12-03 07:30:00,long,4220.39,4209.95,4236.05,4246.49,4262.15,0.03,31.32,sl,-33.03,-1.055,False,False,6,10915.55,bullish,2
2025-12-11 11:45:00,2025-12-11 12:30:00,long,4218.49,4213.01,4226.71,4232.19,4240.41,0.05,27.4,sl,-30.25,-1.104,False,False,3,10885.3,bullish,2
2025-12-11 15:45:00,2025-12-11 18:45:00,long,4220.97,4208.11,4240.26,4253.12,4272.41,0.02,25.72,tp3,50.3,1.956,True,True,12,10935.6,bullish,2
2025-12-12 06:00:00,2025-12-12 10:30:00,long,4269.02,4262.11,4279.39,4286.3,4296.66,0.04,27.64,tp3,53.02,1.918,True,True,18,10988.62,bullish,1
2025-12-12 10:45:00,2025-12-12 17:45:00,long,4308.08,4291.61,4332.78,4349.26,4373.96,0.02,32.94,sl_after_tp2,64.74,1.965,True,True,28,11053.36,bullish,3
2025-12-15 06:00:00,2025-12-15 16:15:00,long,4328.2,4321.86,4337.71,4344.05,4353.56,0.04,25.36,sl_after_tp2,48.44,1.91,True,True,41,11101.8,bullish,2
2025-12-22 09:00:00,2025-12-22 18:30:00,long,4412.99,4405.94,4423.57,4430.61,4441.19,0.04,28.2,tp3,54.12,1.919,True,True,38,11155.92,bullish,3
2025-12-23 10:15:00,2025-12-23 15:45:00,long,4487.2,4474.25,4506.62,4519.57,4539.0,0.02,25.9,sl,-27.04,-1.044,False,False,22,11128.88,bullish,3
2025-12-30 15:00:00,2025-12-30 15:30:00,long,4399.4,4380.75,4427.37,4446.02,4474.0,0.01,18.65,sl,-19.22,-1.031,False,False,2,11109.66,bullish,3
2025-12-31 15:30:00,2025-12-31 21:30:00,long,4333.07,4309.22,4368.84,4392.69,4428.47,0.01,23.85,sl,-24.42,-1.024,False,False,24,11085.24,bullish,3
2026-01-09 06:00:00,2026-01-09 17:15:00,long,4462.53,4451.09,4479.69,4491.13,4508.29,0.02,22.88,tp3,44.62,1.95,True,True,45,11129.86,bullish,2
2026-01-12 06:00:00,2026-01-14 07:00:00,long,4568.73,4551.44,4594.66,4611.96,4637.89,0.02,34.58,tp3,68.02,1.967,True,True,188,11197.88,bullish,2
2026-01-19 07:15:00,2026-01-19 12:30:00,long,4669.09,4661.61,4680.31,4687.79,4699.01,0.04,29.92,sl,-32.2,-1.076,False,False,21,11165.68,bullish,2
2026-01-19 14:30:00,2026-01-19 15:45:00,long,4671.61,4664.71,4681.96,4688.86,4699.21,0.04,27.6,sl,-29.88,-1.083,False,False,5,11135.8,bullish,3
2026-01-21 06:00:00,2026-01-21 17:15:00,long,4844.89,4813.63,4891.78,4923.04,4969.93,0.01,31.26,sl,-31.83,-1.018,False,False,45,11103.97,bullish,2
2026-01-22 08:00:00,2026-01-22 19:45:00,long,4818.15,4797.53,4849.08,4869.7,4900.63,0.01,20.62,tp3,81.91,3.972,True,True,47,11185.88,bullish,3
2026-01-23 06:45:00,2026-01-23 08:00:00,long,4956.21,4947.39,4969.44,4978.26,4991.49,0.03,26.46,sl,-28.17,-1.065,False,False,5,11157.71,bullish,2
2026-01-23 14:15:00,2026-01-26 01:00:00,long,4934.17,4915.58,4962.06,4980.65,5008.53,0.02,37.18,tp3,73.23,1.97,True,True,39,11230.94,bullish,2
2026-01-27 07:00:00,2026-01-28 07:00:00,long,5063.79,5016.36,5134.94,5182.37,5253.51,0.01,47.43,tp3,-0.56,-0.012,True,True,92,11230.38,bullish,2
2026-01-28 07:15:00,2026-01-28 23:00:00,long,5259.19,5225.81,5309.26,5342.64,5392.71,0.01,33.38,tp3,-0.57,-0.017,True,True,63,11229.81,bullish,3
2026-01-29 08:30:00,2026-01-29 08:45:00,long,5582.12,5556.53,5620.51,5646.1,5684.48,0.01,25.59,sl,-26.16,-1.022,False,False,1,11203.65,bullish,3
