entry_time,exit_time,signal,entry_price,stop_loss,tp1,tp2,tp3,lot_size,risk_usd,outcome,net_pnl,r_multiple,tp1_hit,tp2_hit,bars_held,balance,bias,soft_score
2023-05-04 06:00:00,2023-05-05 15:30:00,long,2042.67,2029.76,2062.04,2074.95,2094.31,0.02,25.82,sl,-26.96,-1.044,False,False,130,10197.73,bullish,2
2023-05-08 06:15:00,2023-05-08 21:00:00,long,2021.35,2016.95,2027.95,2032.35,2038.95,0.06,26.4,sl_after_tp1,17.88,0.677,True,False,59,10215.61,bullish,3
2023-05-22 06:00:00,2023-05-23 03:45:00,long,1977.5,1967.28,1992.83,2003.05,2018.38,0.02,20.44,sl,-21.58,-1.056,False,False,83,10194.03,bullish,2
2023-05-26 13:00:00,2023-05-26 15:30:00,long,1953.18,1948.44,1960.29,1965.03,1972.14,0.05,23.7,sl,-26.55,-1.12,False,False,10,10167.48,bullish,2
2023-05-31 16:45:00,2023-05-31 17:00:00,long,1969.9,1961.36,1982.71,1991.25,2004.06,0.03,25.62,sl,-27.33,-1.067,False,False,1,10140.15,bullish,3
2023-06-01 14:45:00,2023-06-01 15:15:00,long,1967.95,1961.39,1977.79,1984.35,1994.19,0.04,26.24,sl,-28.52,-1.087,False,False,2,10111.63,bullish,2
2023-06-02 11:30:00,2023-06-02 15:30:00,long,1978.69,1975.42,1983.6,1986.86,1991.77,0.08,26.16,sl,-30.72,-1.174,False,False,16,10080.91,bullish,2
2023-06-08 16:45:00,2023-06-09 16:30:00,long,1966.56,1957.41,1980.28,1989.43,2003.16,0.03,27.45,sl,-29.16,-1.062,False,False,91,10051.75,bullish,3
2023-06-14 15:45:00,2023-06-14 21:00:00,long,1957.18,1945.55,1974.63,1986.26,2003.7,0.02,23.26,sl,-24.4,-1.049,False,False,21,10027.35,bullish,3
2023-06-23 15:15:00,2023-06-23 16:15:00,long,1921.52,1916.96,1928.36,1932.92,1939.76,0.05,22.8,sl_after_tp2,43.25,1.897,True,True,4,10070.6,bullish,3
2023-06-26 06:00:00,2023-06-26 16:30:00,long,1925.77,1921.07,1932.82,1937.52,1944.57,0.05,23.5,sl_after_tp1,16.02,0.682,True,False,42,10086.62,bullish,2
2023-06-29 14:15:00,2023-06-29 15:30:00,long,1910.18,1905.81,1916.74,1921.11,1927.66,0.06,26.22,sl,-29.64,-1.13,False,False,5,10056.98,bullish,3
2023-07-03 15:45:00,2023-07-05 17:00:00,long,1921.97,1914.23,1933.58,1941.32,1952.93,0.03,23.22,sl_after_tp1,16.45,0.709,True,False,179,10073.43,bullish,3
2023-07-06 14:45:00,2023-07-06 15:15:00,long,1926.65,1923.59,1931.24,1934.3,1938.89,0.08,24.48,sl,-29.04,-1.186,False,False,2,10044.39,bullish,3
2023-07-07 06:30:00,2023-07-07 15:30:00,long,1910.72,1905.86,1918.01,1922.87,1930.16,0.05,24.3,sl_after_tp2,50.83,2.092,True,True,36,10095.22,bullish,2
2023-07-07 16:45:00,2023-07-07 17:30:00,long,1923.26,1919.93,1928.25,1931.58,1936.58,0.08,26.64,sl_after_tp2,48.79,1.831,True,True,3,10144.01,bullish,2
2023-07-10 09:30:00,2023-07-10 15:15:00,long,1923.82,1919.41,1930.43,1934.84,1941.46,0.06,26.46,sl,-29.88,-1.129,False,False,23,10114.13,bullish,3
2023-07-10 16:15:00,2023-07-11 09:30:00,long,1920.87,1914.26,1930.78,1937.39,1947.31,0.04,26.44,sl_after_tp2,50.07,1.894,True,True,65,10164.2,bullish,2
2023-07-11 15:30:00,2023-07-12 05:15:00,long,1931.77,1928.66,1936.44,1939.54,1944.21,0.08,24.88,sl_after_tp2,45.38,1.824,True,True,51,10209.58,bullish,2
2023-07-12 16:30:00,2023-07-18 17:00:00,long,1951.75,1943.48,1964.15,1972.42,1984.83,0.03,24.81,sl_after_tp2,50.44,2.033,True,True,370,10260.02,bullish,3
2023-07-19 06:00:00,2023-07-19 17:30:00,long,1976.79,1970.85,1985.7,1991.64,2000.55,0.04,23.76,sl,-26.04,-1.096,False,False,46,10233.98,bullish,2
2023-07-26 09:15:00,2023-07-26 16:45:00,long,1969.89,1964.48,1978.0,1983.42,1991.53,0.05,27.05,sl,-29.9,-1.105,False,False,30,10204.08,bullish,3
2023-07-27 06:45:00,2023-07-27 09:15:00,long,1977.95,1974.81,1982.66,1985.8,1990.51,0.08,25.12,sl,-29.68,-1.182,False,False,10,10174.4,bullish,2
2023-07-27 10:45:00,2023-07-27 12:00:00,long,1979.92,1975.73,1986.21,1990.4,1996.68,0.06,25.14,sl,-28.56,-1.136,False,False,5,10145.84,bullish,3
2023-07-27 15:00:00,2023-07-27 15:30:00,long,1976.34,1972.39,1982.26,1986.21,1992.14,0.06,23.7,sl,-27.12,-1.144,False,False,2,10118.72,bullish,3
2023-07-28 07:15:00,2023-07-28 10:30:00,long,1952.68,1949.19,1957.92,1961.41,1966.64,0.07,24.43,sl,-28.42,-1.163,False,False,13,10090.3,bullish,3
2023-07-28 15:30:00,2023-07-31 16:45:00,long,1955.08,1949.04,1964.14,1970.18,1979.24,0.04,24.16,sl_after_tp2,46.52,1.925,True,True,97,10136.82,bullish,3
2023-08-17 15:30:00,2023-08-17 17:15:00,long,1899.47,1894.52,1906.89,1911.85,1919.27,0.05,24.75,sl,-27.6,-1.115,False,False,7,10109.22,bullish,2
2023-08-30 15:30:00,2023-08-31 18:45:00,long,1944.15,1939.56,1951.04,1955.63,1962.51,0.06,27.54,sl,-30.96,-1.124,False,False,105,10078.26,bullish,3
2023-09-01 16:30:00,2023-09-01 16:45:00,long,1945.83,1942.42,1950.94,1954.35,1959.47,0.07,23.87,sl,-27.86,-1.167,False,False,1,10050.4,bullish,2
2023-09-04 08:15:00,2023-09-04 12:30:00,long,1945.18,1942.06,1949.86,1952.98,1957.66,0.08,24.96,sl,-29.52,-1.183,False,False,17,10020.88,bullish,2
2023-09-08 06:00:00,2023-09-08 15:45:00,long,1925.95,1921.0,1933.38,1938.33,1945.75,0.05,24.75,sl,-27.6,-1.115,False,False,39,9993.28,bullish,3
2023-09-11 10:15:00,2023-09-11 17:30:00,long,1928.29,1924.05,1934.65,1938.89,1945.25,0.06,25.44,sl,-28.86,-1.134,False,False,29,9964.42,bullish,3
2023-09-15 06:00:00,2023-09-15 16:15:00,long,1914.74,1911.05,1920.28,1923.97,1929.5,0.07,25.83,sl_after_tp2,49.14,1.902,True,True,41,10013.56,bullish,2
2023-09-15 16:30:00,2023-09-20 16:30:00,long,1926.69,1922.21,1933.41,1937.89,1944.61,0.06,26.88,sl_after_tp2,52.64,1.958,True,True,276,10066.2,bullish,3
2023-09-22 06:00:00,2023-09-25 09:00:00,long,1924.47,1921.19,1929.39,1932.67,1937.59,0.08,26.24,sl,-30.8,-1.174,False,False,104,10035.4,bullish,2
2023-09-29 15:45:00,2023-09-29 16:00:00,long,1873.82,1870.6,1878.65,1881.87,1886.7,0.08,25.76,sl_after_tp1,16.76,0.651,True,False,1,10052.16,bullish,2
2023-10-06 16:45:00,2023-10-09 01:00:00,long,1821.24,1814.84,1830.84,1837.24,1846.84,0.04,25.6,tp3,56.6,2.211,True,True,29,10108.76,bullish,2
2023-10-09 07:00:00,2023-10-09 08:30:00,long,1852.21,1848.23,1858.18,1862.16,1868.13,0.06,23.88,sl,-27.3,-1.143,False,False,6,10081.46,bullish,2
2023-10-10 06:00:00,2023-10-10 09:00:00,long,1863.46,1859.5,1869.4,1873.36,1879.3,0.06,23.76,sl,-27.18,-1.144,False,False,12,10054.28,bullish,1
2023-10-13 13:30:00,2023-10-13 15:15:00,long,1889.16,1883.25,1898.02,1903.94,1912.8,0.04,23.64,sl_after_tp2,46.25,1.957,True,True,7,10100.53,bullish,3
2023-10-16 06:00:00,2023-10-16 08:45:00,long,1919.1,1915.51,1924.48,1928.07,1933.46,0.07,25.13,sl,-29.12,-1.159,False,False,11,10071.41,bullish,2
2023-10-16 13:00:00,2023-10-17 16:45:00,long,1915.63,1909.58,1924.71,1930.76,1939.83,0.04,24.2,sl_after_tp2,45.92,1.897,True,True,107,10117.33,bullish,3
2023-10-20 06:00:00,2023-10-20 18:00:00,long,1978.35,1972.89,1986.54,1992.0,2000.19,0.05,27.3,sl_after_tp2,52.42,1.92,True,True,48,10169.75,bullish,2
2023-10-23 06:00:00,2023-10-24 12:30:00,long,1973.3,1965.73,1984.65,1992.22,2003.58,0.03,22.71,sl,-24.42,-1.075,False,False,118,10145.33,bullish,2
2023-10-30 15:15:00,2023-10-30 15:30:00,long,2000.82,1997.12,2006.37,2010.07,2015.62,0.07,25.9,sl,-29.89,-1.154,False,False,1,10115.44,bullish,3
2023-11-02 11:15:00,2023-11-02 15:15:00,long,1988.7,1985.11,1994.09,1997.68,2003.06,0.07,25.13,sl,-29.12,-1.159,False,False,16,10086.32,bullish,3
2023-11-10 06:00:00,2023-11-10 12:00:00,long,1958.51,1951.56,1968.94,1975.89,1986.31,0.04,27.8,sl,-30.08,-1.082,False,False,24,10056.24,bullish,2
2023-11-14 16:15:00,2023-11-15 16:45:00,long,1959.86,1952.27,1971.24,1978.83,1990.22,0.03,22.77,sl_after_tp1,16.11,0.708,True,False,94,10072.35,bullish,3
2023-11-16 15:45:00,2023-11-17 10:30:00,long,1972.06,1965.62,1981.72,1988.16,1997.82,0.04,25.76,sl_after_tp2,48.51,1.883,True,True,71,10120.86,bullish,3
2023-11-17 10:45:00,2023-11-17 15:30:00,long,1988.65,1985.28,1993.71,1997.08,2002.13,0.08,26.96,sl,-31.52,-1.169,False,False,19,10089.34,bullish,3
2023-11-21 06:00:00,2023-11-21 11:15:00,long,1991.88,1985.77,2001.05,2007.16,2016.32,0.04,24.44,sl,-26.72,-1.093,False,False,21,10062.62,bullish,2
2023-11-21 11:30:00,2023-11-21 15:30:00,long,1986.46,1982.54,1992.34,1996.26,2002.14,0.06,23.52,sl_after_tp2,47.02,1.999,True,True,16,10109.64,bullish,2
2023-11-21 15:45:00,2023-11-22 17:15:00,long,1997.54,1990.7,2007.8,2014.64,2024.9,0.04,27.36,sl,-29.64,-1.083,False,False,98,10080.0,bullish,3
2023-11-28 15:45:00,2023-11-28 18:15:00,long,2021.4,2014.85,2031.23,2037.78,2047.6,0.04,26.2,sl_after_tp2,49.68,1.896,True,True,10,10129.68,bullish,3
2023-11-29 06:45:00,2023-11-29 09:30:00,long,2046.2,2041.2,2053.7,2058.7,2066.2,0.05,25.0,sl,-27.85,-1.114,False,False,11,10101.83,bullish,2
2023-11-29 13:45:00,2023-11-29 16:30:00,long,2040.05,2036.7,2045.07,2048.42,2053.45,0.08,26.8,sl_after_tp1,17.52,0.654,True,False,11,10119.35,bullish,2
2023-12-04 06:00:00,2023-12-04 09:30:00,long,2083.81,2073.26,2099.63,2110.18,2126.01,0.02,21.1,sl,-22.24,-1.054,False,False,14,10097.11,bullish,2
2023-12-04 10:45:00,2023-12-04 15:30:00,long,2069.68,2060.94,2082.79,2091.53,2104.64,0.03,26.22,sl,-27.93,-1.065,False,False,19,10069.18,bullish,2
2023-12-12 06:00:00,2023-12-12 15:30:00,long,1985.98,1982.38,1991.38,1994.98,2000.38,0.07,25.2,sl_after_tp2,48.0,1.905,True,True,38,10117.18,bullish,2
2023-12-14 06:00:00,2023-12-14 15:15:00,long,2031.22,2026.64,2038.09,2042.67,2049.54,0.06,27.48,sl_after_tp1,18.69,0.68,True,False,37,10135.87,bullish,2
2023-12-14 16:00:00,2023-12-14 16:30:00,long,2037.9,2032.43,2046.11,2051.58,2059.78,0.05,27.35,sl_after_tp1,18.92,0.692,True,False,2,10154.79,bullish,2
2023-12-15 06:00:00,2023-12-15 15:30:00,long,2036.53,2032.95,2041.9,2045.48,2050.85,0.07,25.06,sl_after_tp1,16.56,0.661,True,False,38,10171.35,bullish,2
2023-12-22 13:30:00,2023-12-22 17:30:00,long,2061.65,2055.87,2070.32,2076.1,2084.77,0.04,23.12,sl_after_tp1,16.06,0.695,True,False,16,10187.41,bullish,3
2024-01-02 06:00:00,2024-01-02 16:30:00,long,2070.28,2063.92,2079.82,2086.18,2095.72,0.04,25.44,sl,-27.72,-1.09,False,False,42,10159.69,bullish,2
2024-01-09 06:00:00,2024-01-09 07:30:00,long,2033.6,2030.36,2038.46,2041.7,2046.56,0.08,25.92,sl,-30.48,-1.176,False,False,6,10129.21,bullish,2
2024-01-09 10:00:00,2024-01-09 15:15:00,long,2032.57,2028.68,2038.4,2042.29,2048.13,0.07,27.23,sl_after_tp1,18.17,0.667,True,False,21,10147.38,bullish,3
2024-01-09 15:45:00,2024-01-09 17:45:00,long,2038.55,2032.33,2047.88,2054.1,2063.43,0.04,24.88,sl,-27.16,-1.092,False,False,8,10120.22,bullish,2
2024-01-12 13:00:00,2024-01-12 14:00:00,long,2045.09,2041.24,2050.86,2054.71,2060.49,0.07,26.95,sl_after_tp1,17.96,0.666,True,False,4,10138.18,bullish,3
2024-01-15 06:00:00,2024-01-15 17:00:00,long,2055.23,2050.55,2062.25,2066.93,2073.95,0.05,23.4,sl,-26.25,-1.122,False,False,44,10111.93,bullish,3
2024-01-26 06:00:00,2024-01-26 17:00:00,long,2021.52,2017.3,2027.85,2032.07,2038.4,0.06,25.32,sl,-28.74,-1.135,False,False,44,10083.19,bullish,2
2024-01-30 16:30:00,2024-01-30 17:00:00,long,2046.98,2041.16,2055.71,2061.53,2070.26,0.04,23.28,sl,-25.56,-1.098,False,False,2,10057.63,bullish,3
2024-01-31 09:30:00,2024-01-31 16:30:00,long,2036.54,2033.18,2041.58,2044.94,2049.98,0.07,23.52,tp3,50.11,2.13,True,True,28,10107.74,bullish,3
